group group_name seqnames start end width strand gene_id gene_biotype symbol
13376 1 genes chr21 38585686 38619305 33620 - ENSDARG00000026680 protein_coding slc25a14
13377 1 genes chr21 38634296 38635108 813 + ENSDARG00000077746 protein_coding AL935199.1
13378 1 genes chr21 38638979 38647743 8765 + ENSDARG00000044380 protein_coding rbmx2
13379 1 genes chr21 38659302 38717854 58553 - ENSDARG00000044381 protein_coding siah2l
13380 1 genes chr21 38724046 38730641 6596 - ENSDARG00000077870 protein_coding taf9
13381 1 genes chr21 38732945 38739728 6784 + ENSDARG00000054032 protein_coding rab24
13382 1 genes chr21 38745094 38795137 50044 + ENSDARG00000073686 protein_coding heatr6
13383 1 genes chr21 38817785 38840667 22883 + ENSDARG00000022295 protein_coding hnf1bb
13384 1 genes chr21 38849851 38853737 3887 - ENSDARG00000104045 protein_coding tlr22
13385 1 genes chr21 38855551 38869404 13854 + ENSDARG00000100505 protein_coding ddx52
13386 1 genes chr21 39005905 39024754 18850 - ENSDARG00000038964 protein_coding traf4b
13387 1 genes chr21 39029713 39058490 28778 - ENSDARG00000029381 protein_coding aldh3a2b
13388 1 genes chr21 39067512 39081107 13596 - ENSDARG00000053831 protein_coding vtnb
13389 1 genes chr21 39100289 39118502 18214 + ENSDARG00000053853 protein_coding slc13a2
13390 1 genes chr21 39121453 39177564 56112 - ENSDARG00000044362 protein_coding unc119b
13391 1 genes chr21 39185461 39195314 9854 + ENSDARG00000053875 protein_coding cryba1b
13392 1 genes chr21 39197418 39226333 28916 + ENSDARG00000053877 protein_coding cpdb
13393 1 genes chr21 39240897 39253647 12751 - ENSDARG00000094675 protein_coding trarg1b
13394 1 genes chr21 39292266 39299116 6851 + ENSDARG00000095185 protein_coding si:ch211-274p24.2
13395 1 genes chr21 39302793 39327223 24431 - ENSDARG00000075551 protein_coding aifm5
13396 1 genes chr21 39336285 39344589 8305 + ENSDARG00000087088 protein_coding si:ch211-274p24.4
13397 1 genes chr21 39361040 39403012 41973 + ENSDARG00000060566 protein_coding cluhb
13398 1 genes chr21 39423974 39454192 30219 + ENSDARG00000026595 protein_coding pafah1b1b
13399 1 genes chr21 39461926 39513529 51604 + ENSDARG00000073988 protein_coding mntb
13400 1 genes chr21 39512437 39546737 34301 - ENSDARG00000010385 protein_coding sept4a
13401 1 genes chr21 39557433 39566854 9422 - ENSDARG00000005172 protein_coding dynll2b
13402 1 genes chr21 39567505 39577517 10013 - ENSDARG00000017843 protein_coding srsf1b
13403 1 genes chr21 39583458 39604628 21171 - ENSDARG00000017813 protein_coding pigs
13404 1 genes chr21 39608637 39639954 31318 - ENSDARG00000019702 protein_coding aldocb
13405 1 genes chr21 39645762 39670375 24614 - ENSDARG00000086169 protein_coding rskrb
13406 1 genes chr21 39673157 39685326 12170 + ENSDARG00000069082 protein_coding mrm3b
13407 1 genes chr21 39705483 39897711 192229 + ENSDARG00000089101 protein_coding plrdgb
13408 1 genes chr21 39925379 39931400 6022 - ENSDARG00000007040 protein_coding tmigd1
13409 1 genes chr21 39941184 39976240 35057 + ENSDARG00000046012 protein_coding slc47a1
13410 1 genes chr21 39992151 40015530 23380 - ENSDARG00000060051 protein_coding slc47a2.1
13411 1 genes chr21 40021263 40040178 18916 - ENSDARG00000114306 protein_coding BX248108.1
13412 1 genes chr21 40045224 40049642 4419 - ENSDARG00000008020 protein_coding med31
13413 1 genes chr21 40053666 40083567 29902 - ENSDARG00000077691 protein_coding slc13a5a
13414 1 genes chr21 40092301 40104916 12616 + ENSDARG00000076448 protein_coding serpinf2a
13415 1 genes chr21 40106448 40120169 13722 + ENSDARG00000069048 protein_coding serpinf1
13416 1 genes chr21 40139036 40174677 35642 - ENSDARG00000054609 protein_coding slco2b1
13417 1 genes chr21 40195452 40197014 1563 + ENSDARG00000079294 protein_coding or115-15
13418 1 genes chr21 40202617 40204435 1819 + ENSDARG00000018521 protein_coding or115-1
13419 1 genes chr21 40215375 40217558 2184 + ENSDARG00000094235 protein_coding or115-14
13420 1 genes chr21 40219818 40221641 1824 + ENSDARG00000044343 protein_coding or115-13
13421 1 genes chr21 40225915 40227326 1412 + ENSDARG00000044748 protein_coding or115-12
13422 1 genes chr21 40232910 40234525 1616 + ENSDARG00000053813 protein_coding or115-11
13423 1 genes chr21 40235905 40237971 2067 + ENSDARG00000035048 protein_coding or115-10
13424 1 genes chr21 40239192 40242287 3096 + ENSDARG00000105792 protein_coding or115-9
13425 1 genes chr21 40248120 40250500 2381 - ENSDARG00000094505 protein_coding si:ch211-218m3.9
13426 1 genes chr21 40254429 40256146 1718 + ENSDARG00000092406 protein_coding or115-8
13427 1 genes chr21 40261187 40263307 2121 + ENSDARG00000068937 protein_coding si:ch211-218m3.11
13428 1 genes chr21 40268274 40270488 2215 + ENSDARG00000044338 protein_coding or115-7
13429 1 genes chr21 40276569 40279077 2509 + ENSDARG00000053779 protein_coding si:ch211-218m3.13
13430 1 genes chr21 40280027 40282140 2114 + ENSDARG00000044337 protein_coding or115-6
13431 1 genes chr21 40287100 40289652 2553 + ENSDARG00000022319 protein_coding or115-5
13432 1 genes chr21 40292801 40296052 3252 + ENSDARG00000044336 protein_coding si:ch211-218m3.16
13433 1 genes chr21 40296480 40297710 1231 + ENSDARG00000053817 protein_coding or115-2
13434 1 genes chr21 40302747 40304181 1435 + ENSDARG00000105799 protein_coding si:ch211-218m3.18
13435 1 genes chr21 40307476 40308734 1259 + ENSDARG00000106963 protein_coding si:ch211-218m3.19
13436 1 genes chr21 40313877 40317054 3178 - ENSDARG00000013014 protein_coding or101-1
13437 1 genes chr21 40338033 40348790 10758 - ENSDARG00000108118 protein_coding CR847523.3
13438 1 genes chr21 40353543 40398932 45390 - ENSDARG00000074955 protein_coding nup98
13439 1 genes chr21 40402508 40413191 10684 - ENSDARG00000015221 protein_coding nsrp1
13440 1 genes chr21 40417116 40475727 58612 + ENSDARG00000098955 protein_coding ssh2b
13441 1 genes chr21 40484088 40529184 45097 + ENSDARG00000102272 protein_coding coro6
13442 1 genes chr21 40528788 40579807 51020 - ENSDARG00000098304 protein_coding taok1b
13443 1 genes chr21 40589770 40613000 23231 + ENSDARG00000099791 protein_coding pdk3b
13444 1 genes chr21 40618615 40630650 12036 - ENSDARG00000104207 protein_coding pcyt1bb
13445 1 genes chr21 40670996 40676224 5229 - ENSDARG00000101523 protein_coding arxb
13446 1 genes chr21 40685895 40709239 23345 + ENSDARG00000014966 protein_coding ccdc82
13447 1 genes chr21 40712757 40717678 4922 - ENSDARG00000032296 protein_coding pomp
13448 1 genes chr21 40731111 40782393 51283 - ENSDARG00000053771 protein_coding apbb3
13449 1 genes chr21 40786804 40799404 12601 - ENSDARG00000019651 protein_coding zgc:162239
13450 1 genes chr21 40805336 40835069 29734 - ENSDARG00000003022 protein_coding limk1b
13451 1 genes chr21 40839857 40880353 40497 - ENSDARG00000069017 protein_coding elnb
13452 1 genes chr21 40930177 40938382 8206 - ENSDARG00000007279 protein_coding yipf5
13453 1 genes chr21 40944530 40959709 15180 + ENSDARG00000020102 protein_coding kctd16b
13454 1 genes chr21 41016729 41028665 11937 - ENSDARG00000069031 protein_coding plac8l1
13455 1 genes chr21 41026612 41070182 43571 - ENSDARG00000019280 protein_coding lars1b
13456 1 genes chr21 41144914 41147818 2905 - ENSDARG00000101023 protein_coding msx2b
13457 1 genes chr21 41256771 41305748 48978 - ENSDARG00000102975 protein_coding nsg2
13458 1 genes chr21 41310551 41369539 58989 - ENSDARG00000100499 protein_coding cpeb4b
13459 1 genes chr21 41468210 41480972 12763 + ENSDARG00000103922 protein_coding bod1
13460 1 genes chr21 41511469 41531434 19966 + ENSDARG00000102206 protein_coding stc2b
13461 1 genes chr21 41535954 41545995 10042 - ENSDARG00000104280 protein_coding bnip1b
13462 1 genes chr21 41557882 41588129 30248 - ENSDARG00000105114 protein_coding crebrf
13463 1 genes chr21 41597969 41624697 26729 - ENSDARG00000069003 protein_coding pcyox1l
13464 1 genes chr21 41614408 41617372 2965 - ENSDARG00000113268 protein_coding BX005397.1
13465 1 genes chr21 41649336 41777754 128419 + ENSDARG00000099221 protein_coding ppp2r2bb
13466 1 genes chr21 41782307 41818359 36053 - ENSDARG00000030665 protein_coding CU929230.1
13467 1 genes chr21 41819288 41839684 20397 - ENSDARG00000021252 protein_coding cct6a
13468 1 genes chr21 41837610 41862079 24470 + ENSDARG00000043905 protein_coding rnf14
13469 1 genes chr21 41863540 41873584 10045 - ENSDARG00000020122 protein_coding endou2
13470 1 genes chr21 41903760 42007482 103723 - ENSDARG00000053665 protein_coding gabrg2
13471 1 genes chr21 42050351 42100471 50121 - ENSDARG00000068989 protein_coding gabra1
13472 1 genes chr21 42156949 42202792 45844 - ENSDARG00000058736 protein_coding gabra6b
13473 1 genes chr21 42226113 42374228 148116 + ENSDARG00000100032 protein_coding GABRB2
13474 1 genes chr21 42708621 42715847 7227 + ENSDARG00000101925 protein_coding si:ch1073-204b8.1
13475 1 genes chr21 42717424 42780082 62659 + ENSDARG00000103251 protein_coding sh3pxd2b
13476 1 genes chr21 42785516 42831033 45518 - ENSDARG00000101894 protein_coding stk10
13477 1 genes chr21 42870101 42876565 6465 - ENSDARG00000089216 protein_coding zmp:0000001268
13478 1 genes chr21 42930558 42964126 33569 + ENSDARG00000079499 protein_coding stk32a
13479 1 genes chr21 42970983 43022048 51066 - ENSDARG00000002587 protein_coding dpysl3
13480 1 genes chr21 43029708 43079161 49454 - ENSDARG00000053547 protein_coding jakmip2
13481 1 genes chr21 43080469 43094210 13742 - ENSDARG00000094609 protein_coding si:ch73-68b22.2
13482 1 genes chr21 43097798 43131752 33955 - ENSDARG00000010085 protein_coding p4ha2
13483 1 genes chr21 43137500 43171249 33750 - ENSDARG00000004754 protein_coding hspa4a
13484 1 genes chr21 43171013 43177239 6227 + ENSDARG00000091092 protein_coding zcchc10
13485 1 genes chr21 43178817 43246873 68057 + ENSDARG00000001857 protein_coding aff4
13486 1 genes chr21 43193623 43272711 79089 + ENSDARG00000114616 protein_coding FP085421.1
13487 1 genes chr21 43253538 43310488 56951 + ENSDARG00000094181 protein_coding shroom1
13488 1 genes chr21 43326913 43328056 1144 - ENSDARG00000077861 protein_coding sowahaa
13489 1 genes chr21 43328685 43374893 46209 + ENSDARG00000032606 protein_coding sept8a
13490 1 genes chr21 43379878 43398457 18580 - ENSDARG00000033046 protein_coding ccni2
13491 1 genes chr21 43400351 43416128 15778 + ENSDARG00000068958 protein_coding frmd7
13492 1 genes chr21 43420304 43457554 37251 - ENSDARG00000060390 protein_coding stk26
13493 1 genes chr21 43460631 43474012 13382 - ENSDARG00000044327 protein_coding tmem185
13494 1 genes chr21 43475746 43485351 9606 - ENSDARG00000044328 protein_coding ankrd46a
13495 1 genes chr21 43485512 43510481 24970 + ENSDARG00000014531 protein_coding atg4a
13496 1 genes chr21 43515673 43527198 11526 - ENSDARG00000086551 protein_coding irs4a
13497 1 genes chr21 43536339 43550120 13782 - ENSDARG00000090164 protein_coding si:ch73-362m14.2
13498 1 genes chr21 43559123 43562630 3508 + ENSDARG00000060400 protein_coding gpr185a
13499 1 genes chr21 43581341 43606502 25162 - ENSDARG00000023940 protein_coding si:ch73-362m14.4
13500 1 genes chr21 43609452 43616586 7135 - ENSDARG00000013210 protein_coding htr2cl2
13501 1 genes chr21 43630438 43636631 6194 - ENSDARG00000090870 protein_coding si:ch1073-263o8.2
13502 1 genes chr21 43644573 43666481 21909 - ENSDARG00000094392 protein_coding si:dkey-229d11.5
13503 1 genes chr21 43651954 43653330 1377 - ENSDARG00000116512 protein_coding CR792441.7
13504 1 genes chr21 43653826 43656125 2300 - ENSDARG00000093353 protein_coding si:ch211-263m18.4
13505 1 genes chr21 43657216 43666420 9205 - ENSDARG00000093255 protein_coding si:dkey-229d11.3
13506 1 genes chr21 43669943 43695816 25874 + ENSDARG00000077547 protein_coding tmlhe
13507 1 genes chr21 43702010 43716471 14462 + ENSDARG00000016484 protein_coding dkc1
13508 1 genes chr21 43738398 43801511 63114 - ENSDARG00000068973 protein_coding pdlim4
13509 1 genes chr21 43854594 43877428 22835 + ENSDARG00000053624 protein_coding csf1rb
13510 1 genes chr21 43882274 43891419 9146 + ENSDARG00000053619 protein_coding sra1
13511 1 genes chr21 43897128 43952958 55831 - ENSDARG00000053617 protein_coding camk2a
13512 1 genes chr21 43976075 43992027 15953 - ENSDARG00000116139 protein_coding cdx1b
13513 1 genes chr21 43987153 44037106 49954 + ENSDARG00000004161 protein_coding ik
13514 1 genes chr21 43999699 44003457 3759 - ENSDARG00000117075 protein_coding arsib
13515 1 genes chr21 44005521 44009169 3649 - ENSDARG00000021984 protein_coding ndufa2
13516 1 genes chr21 44041088 44081540 40453 - ENSDARG00000087492 protein_coding FO704810.1
13517 1 genes chr21 44091342 44104600 13259 - ENSDARG00000019713 protein_coding oatx
13518 1 genes chr21 44112914 44116241 3328 + ENSDARG00000042811 protein_coding fgf1b
13519 1 genes chr21 44300689 44451712 151024 + ENSDARG00000090883 protein_coding gabra3
13520 1 genes chr21 44505613 44512893 7281 - ENSDARG00000102241 protein_coding zgc:136410
13521 1 genes chr21 44547450 44556411 8962 - ENSDARG00000098242 protein_coding brcc3
13522 1 genes chr21 44557006 44557513 508 + ENSDARG00000100774 protein_coding cmc4
13523 1 genes chr21 44557791 44565862 8072 - ENSDARG00000103740 protein_coding fundc2
13524 1 genes chr21 44581654 44622854 41201 + ENSDARG00000113609 protein_coding TMEM164
13525 1 genes chr21 44684577 44691068 6492 + ENSDARG00000068732 protein_coding spry4
13526 1 genes chr21 44709280 44731865 22586 - ENSDARG00000012892 protein_coding ammecr1
13527 1 genes chr21 44735181 44772738 37558 - ENSDARG00000005462 protein_coding kif4
13528 1 genes chr21 44773237 44784723 11487 + ENSDARG00000060282 protein_coding rnf121
13529 1 genes chr21 44857293 45117822 260530 + ENSDARG00000044319 protein_coding fstl4
13530 1 genes chr21 45041684 45086170 44487 - ENSDARG00000010945 protein_coding rapgef6
13531 1 genes chr21 45182305 45188233 5929 - ENSDARG00000090747 protein_coding si:ch73-269m14.2
13532 1 genes chr21 45190582 45210092 19511 - ENSDARG00000045132 protein_coding vdac1
13533 1 genes chr21 45223194 45231020 7827 + ENSDARG00000096305 protein_coding si:ch73-269m14.3
13534 1 genes chr21 45238533 45242534 4002 + ENSDARG00000086612 protein_coding si:ch73-269m14.4
13535 1 genes chr21 45267589 45337118 69530 + ENSDARG00000038672 protein_coding tcf7
13536 1 genes chr21 45341786 45349548 7763 - ENSDARG00000003151 protein_coding skp1
13537 1 genes chr21 45351660 45363956 12297 - ENSDARG00000053404 protein_coding zgc:56064
13538 1 genes chr21 45366229 45375285 9057 + ENSDARG00000026035 protein_coding ube2b
13539 1 genes chr21 45377211 45382195 4985 - ENSDARG00000053395 protein_coding cdkn2aipnl
13540 1 genes chr21 45386033 45410625 24593 + ENSDARG00000053389 protein_coding jade2
13541 1 genes chr21 45496442 45499853 3412 + ENSDARG00000105104 protein_coding si:dkey-223p19.1
13542 1 genes chr21 45502621 45509757 7137 + ENSDARG00000102926 protein_coding si:dkey-223p19.2
13543 1 genes chr21 45510448 45553237 42790 + ENSDARG00000102171 protein_coding fnip1
13544 1 genes chr21 45581985 45588720 6736 - ENSDARG00000113657 protein_coding LO018363.2
13545 1 genes chr21 45590391 45613564 23174 - ENSDARG00000099648 protein_coding LO018363.1
13546 1 genes chr21 45626136 45633317 7182 + ENSDARG00000043249 protein_coding irf1b
13547 1 genes chr21 45659525 45670911 11387 + ENSDARG00000101021 protein_coding slc22a5
13548 1 genes chr21 45673433 45685063 11631 - ENSDARG00000103403 protein_coding sar1b
13549 1 genes chr21 45685757 45709267 23511 + ENSDARG00000104375 protein_coding sec24a
13550 1 genes chr21 45693113 45728069 34957 - ENSDARG00000109600 protein_coding CU302316.1
13551 1 genes chr21 45712247 45716176 3930 + ENSDARG00000100409 protein_coding camlg
13552 1 genes chr21 45717930 45732177 14248 + ENSDARG00000099458 protein_coding ddx46
13553 1 genes chr21 45733871 45739886 6016 + ENSDARG00000113250 protein_coding C21H5orf24
13554 1 genes chr21 45757317 45769763 12447 + ENSDARG00000099329 protein_coding macroh2a1
13555 1 genes chr21 45816030 45824439 8410 + ENSDARG00000116608 protein_coding pitx1
13556 1 genes chr21 45838165 45840341 2177 - ENSDARG00000110357 protein_coding txndc15
13557 1 genes chr21 45839917 45852112 12196 + ENSDARG00000023820 protein_coding faxdc2
13558 1 genes chr21 45856443 45871866 15424 - ENSDARG00000101722 protein_coding larp1
13559 1 genes chr21 45875792 45878872 3081 - ENSDARG00000030213 protein_coding sap30l
13560 1 genes chr21 45880596 45891262 10667 - ENSDARG00000103825 protein_coding galnt10
13561 1 genes chr21 45897814 45903536 5723 + ENSDARG00000005335 protein_coding slc22a4
13562 1 genes chr21 45904956 45922066 17111 + ENSDARG00000094112 protein_coding slc22a21
13563 1 genes chr14 2243 3715 1473 + ENSDARG00000110744 protein_coding CYTL1
13564 1 genes chr14 10909 12847 1939 - ENSDARG00000116118 protein_coding msx1a
13565 1 genes chr14 20351 25513 5163 + ENSDARG00000035763 protein_coding stx18
13566 1 genes chr14 26909 30050 3142 - ENSDARG00000102111 protein_coding zbtb49
13567 1 genes chr14 32964 34751 1788 + ENSDARG00000098507 protein_coding lyar
13568 1 genes chr14 39156 41392 2237 + ENSDARG00000110269 protein_coding tmem107
13569 1 genes chr14 49602 58161 8560 + ENSDARG00000021566 protein_coding OTOP1
13570 1 genes chr14 69716 83154 13439 - ENSDARG00000117001 protein_coding CABZ01086812.1
13571 1 genes chr14 80685 84967 4283 + ENSDARG00000104388 protein_coding stag3
13572 1 genes chr14 94603 102022 7420 + ENSDARG00000101180 protein_coding mcm7
13573 1 genes chr14 109016 111833 2818 + ENSDARG00000104217 protein_coding gpc2
13574 1 genes chr14 146857 152309 5453 + ENSDARG00000091321 protein_coding CABZ01088229.1
13575 1 genes chr14 164556 187110 22555 + ENSDARG00000114022 protein_coding WDR1
13576 1 genes chr14 212867 215051 2185 - ENSDARG00000037639 protein_coding nkx3-2
13577 1 genes chr14 220639 238931 18293 - ENSDARG00000089505 protein_coding bod1l1
13578 1 genes chr14 240487 246342 5856 - ENSDARG00000037640 protein_coding aurkb
13579 1 genes chr14 247456 251089 3634 - ENSDARG00000059150 protein_coding tmem107.1
13580 1 genes chr14 353099 451555 98457 - ENSDARG00000105285 protein_coding FAT4
